분류,자치구,공연/행사명,날짜/시간,장소,기관명,이용대상,이용요금,출연자정보,프로그램소개,기타내용,홈페이지?주소,대표이미지,신청일,시민/기관,시작일,종료일,테마분류,위도(X좌표),경도(Y좌표),유무료,문화포털상세URL
뮤지컬/오페라,광진구,가족 뮤지컬 [피터팬],2023-06-10~2023-07-01,광진어린이공연장,광진문화재단,36개월 이상,"전석 25,000원",,,,https://www.naruart.or.kr/bbs/board.php?bo_table=performance&wr_id=825&page=5,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=430a37d018704822b663154553934055&thumb=Y,2023.6.20,기관,2023.6.10 0:00,2023.7.1 0:00,기타,37.56501095,127.0845968,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=142079&menuNo=200008
교육/체험,도봉구,[도봉아이나라도서관] 미디어평생교실 게임리터러시 [헬로! 굿게이머],2023-06-10~2023-07-01,도봉아이나라도서관,도봉문화재단,초등3~4학년 12 명,,,,,http://www.dbfac.or.kr/front/supportManageReq/supportManageView.do?miv_pageNo=&miv_pageSize=6&total_cnt=&LISTOP=&mode=V&seq=885&searchkey=NAME&search_gb=&gubun=04&search_gb2=All&gubun2=&searchType=title&searchtxt=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=44f9cbef3a934e19a426c43bea242b53&thumb=Y,2023.5.31,기관,2023.6.10 0:00,2023.7.1 0:00,어린이/청소년 문화행사,37.6590571,127.049575,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141865&menuNo=200011
콘서트,구로구,[2023 꿈꾸는 극장] 미디어 상상놀이극 [거인의 책상],2023-06-10~2023-07-01,구로 꿈나무극장,구로문화재단,36개월 이상,"전석 10,000원",,,,https://www.guroartsvalley.or.kr/user/performance/performanceList.do,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=84e115d3f7e84d43b0f9c342bf4ca7dc&thumb=Y,2023.5.12,기관,2023.6.10 0:00,2023.7.1 0:00,어린이/청소년 문화행사,37.489562316814336,126.88629292183346,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141689&menuNo=200008
축제-문화/예술,종로구,[북촌문화센터] 6월 북촌도락,2023-06-10~2023-06-17,북촌문화센터 북촌한옥청 북촌 일대,서울시청,방문객 누구나(프로그램별 연령 제한 상이),,,,,https://news.seoul.go.kr/culture/archives/519951,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ddb14de2101d4f178e5067bafffaf99f&thumb=Y,2023.6.14,기관,2023.6.10 0:00,2023.6.17 0:00,문화가 있는 날,37.57908833,126.9862761,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=142014&menuNo=200010
뮤지컬/오페라,도봉구,6월 토요일은 삼각산청이좋아 [명랑동화 뮤지컬],2023-06-10~2023-06-10,삼각산시민청 1동 2층 활짝라운지,삼각산시민청,어린이 가족 대상,,,,,https://sg.seoulcitizenshall.kr/?r=sg&m=reserve&cate=%EC%A0%84%EC%B2%B4&catesub=&mod=view&p=1&uid=1601&catepro=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=876259000d0945bd834809b61909f22b&thumb=Y,2023.6.8,기관,2023.6.10 0:00,2023.6.10 0:00,어린이/청소년 문화행사,37.65589083,127.0135632,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141950&menuNo=200008
콘서트,중구,사단법인 여울돌 ART Picnic [소풍],2023-06-10~2023-06-10,서울시청 시민청 바스락홀(지하 2층),시민청,시민 누구나,,,,,https://www.seoulcitizenshall.kr/?r=sch&m=program2&cate=&ing=active&sort=uid&mod=view&p=1&uid=2667,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=613f805081bb4267971f3c75d5a4e360&thumb=Y,2023.5.30,기관,2023.6.10 0:00,2023.6.10 0:00,기타,37.566634997636804,126.97867495087418,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141857&menuNo=200008
콘서트,강서구,[강서아트리움 기획공연] 7080 추억의 음악여행,2023-06-10~2023-06-10,강서아트리움 (아리홀),강서문화원,구민 누구나,,,,,https://kcc2000.modoo.at/?link=2glkcxv4&messageNo=157&mode=view&query=&queryType=0&myList=0&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d06f62ac733c4b29be88b6e3d2f67fa3&thumb=Y,2023.5.26,기관,2023.6.10 0:00,2023.6.10 0:00,기타,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141834&menuNo=200008
기타,동대문구,2023 세계 한방 요리 경연대회,2023-06-10~2023-06-10,서울한방진흥센터 및 한방거리,동대문구청,누구나,0원,,,,https://blog.naver.com/ddm4you/223106372042,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=29a5606035af49418db733d0c803a833&thumb=Y,2023.5.22,기관,2023.6.10 0:00,2023.6.10 0:00,기타,37.58060041,127.0375866,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141790&menuNo=200013
교육/체험,노원구,[서울시립과학관] 음악이 보인다 과학이 들린다,2023-06-10~2023-06-10,서울시립과학관 1층 중앙로비,서울시립과학관,누구나,,,,,https://science.seoul.go.kr/culture/science/read?menuId=15&progMstId=621,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5ab26c60ded0456eabe81db39de7f73b&thumb=Y,2023.6.5,기관,2023.6.10 0:00,2023.6.10 0:00,기타,37.64199411,127.0774371,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141906&menuNo=200011
콘서트,종로구,[종로문화재단] 낭독+(플러스) 콘서트,2023-06-10~2023-06-10,청운문학도서관 어린이청소년국학도서관 열람실,종로문화재단,초등 1~3학년 및 학부모,,,,,https://www.jfac.or.kr/site/main/program/perf_all_list_view?pgIdx=2042,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=013842dae2c0477ab8ebf95baa3c4eae&thumb=Y,2023.5.16,기관,2023.6.10 0:00,2023.6.10 0:00,기타,37.5903786,126.9659189,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141727&menuNo=200008
축제-문화/예술,종로구,[돈의문골목시장] X [인력시장] 팔을 길게 뻗어 볼래,2023-06-10~2023-06-10,돈의문박물관마을 골목 곳곳에서,돈의문박물관마을,누구나,,,,,https://dmvillage.info/news/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&bmode=view&idx=15286810&t=board,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=34b1473c562a4a2fb9bee4efd8bca208&thumb=Y,2023.6.5,기관,2023.6.10 0:00,2023.6.10 0:00,문화가 있는 날,37.56882394907892,126.96852312550762,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141909&menuNo=200010
축제-기타,강북구,[강북문화원] 함께가자 댕댕아,2023-06-10~2023-06-10,북서울 꿈의숲,기타,반려견을 사랑하는 시민,,세계1위비보이 진조크루 외,"문화공연, 강연, 대회, 체험부스, 캠페인 외",,https://www.gbculture.or.kr,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=52689db3e19749e59a2839fd2fac8707&thumb=Y,2023.5.19,시민,2023.6.10 0:00,2023.6.10 0:00,기타,37.62025446,127.0443247,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141773&menuNo=200010
클래식,종로구,Aulus Summer Concert,2023-06-10~2023-06-10,꿈의숲 콘서트홀,세종문화회관,만 6세 이상,"전석 20,000원",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=34163&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7c378efb825d4fb08288b4797e017b98&thumb=Y,2023.6.1,기관,2023.6.10 0:00,2023.6.10 0:00,기타,37.62025446,127.0443247,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141879&menuNo=200008
콘서트,종로구,제16회 아카데미 열정과 나눔 정기연주회,2023-06-10~2023-06-10,세종체임버홀,세종문화회관,만 7세 이상,"전석 30,000원",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=34064&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a458c56c694d4ad8b09befe640d317ff&thumb=Y,2023.6.1,기관,2023.6.10 0:00,2023.6.10 0:00,기타,37.5726241,126.9760053,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141880&menuNo=200008
국악,중구,제 9회 [흥] 페스티벌,2023-06-10~2023-06-10,"천우각 광장, 서울남산국악당 야외마당",남산골한옥마을,누구나,,,,,https://www.hanokmaeul.or.kr/ko/g/perf/%ec%a0%9c-9%ed%9a%8c-%ed%9d%a5-%ed%8e%98%ec%8a%a4%ed%8b%b0%eb%b2%8c,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=066e045bdcd2403280a20ef220b197d3&thumb=Y,2023.5.17,기관,2023.6.10 0:00,2023.6.10 0:00,기타,37.55842867722703,126.99370731054663,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141741&menuNo=200008
전시/미술,마포구,"[2023년 6월 민주화 운동 특별전시] 마음을 움직이는 말, 선전물",2023-06-09~2023-11-30,이한열기념관 3층 기획전시실 ,기타,누구나,무료,,6월 민주화 운동 특별 전시 ,,http://www.leememorial.or.kr/?tpf=memorial/plan_view&board_code=18&code=6679,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=621b5a80d56648bc990e4bbd1ff81266&thumb=Y,2023.6.5,기관,2023.6.9 0:00,2023.11.30 0:00,기타,37.55504357,126.9338654,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141911&menuNo=200009
전시/미술,구로구,[2023년 꽃 기획전] 비밀의 화원 / 구캔갤러리,2023-06-09~2023-07-23,구캔갤러리,기타,누구나,"성인 7,000원(음료포함) 학생 5,000원(음료포함) / 평일 오전 10시~오후3시까지 일괄 5,000원(음료포함)",,구캔갤러리에서 6월09(금)일부터 <비밀의 화원> 꽃 일러스트 3인 전시가 시작됩니다. 6월09일부터 3명 작가님들의 재료가 다른 다채로운 꽃들이 가득한 구캔갤러리에서 만나요~,,http://www.goocan.co.kr/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1443c920f9ad4e5f874bee392e6a1c72&thumb=Y,2023.5.26,시민,2023.6.9 0:00,2023.7.23 0:00,기타,37.50904922,126.8869873,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141835&menuNo=200009
뮤지컬/오페라,강동구,뮤지컬 [이상한 엄마],2023-06-09~2023-06-11,강동아트센터 대극장 한강,강동문화재단,12개월 이상 관람가,"R석 66,000원 S석 55,000원 A석 33,000원",,,,http://www.gdfac.or.kr/web/lay2/program/S1T204C211/show/view.do?show_seq=1923&cpage=1&rows=10&keyword=&place=&start_dt=&end_dt=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=02ac61770a7b46b29b96b8b7d0e52396&thumb=Y,2023.3.13,기관,2023.6.9 0:00,2023.6.11 0:00,기타,37.55122046,127.1573425,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141002&menuNo=200008
축제-기타,마포구,제36주기 이한열 추모기간 행사,2023-06-09~2023-06-09,이한열동산(연세대학교),기타,누구나 ,무료 ,,제36주기 이한열 추모행사 ,,http://www.leememorial.or.kr/?tpf=company/multi_view&board_code=21&code=6669,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6a8be8963bda478d80a83b5020162b74&thumb=Y,2023.6.7,기관,2023.6.9 0:00,2023.6.9 0:00,기타,37.56605084,126.9439162,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141930&menuNo=200010
클래식,송파구,2023 서울시향 빌마이어의 말러 교향곡 5번,2023-06-09~2023-06-09,롯데콘서트홀,서울시립교향악단,홈페이지 참고,"R 100,000 S 80,000 A 50,000 B 30,000 C 10,000","(지휘) 안야 빌마이어, (협연) 다니엘 로자코비치",,,https://www.seoulphil.or.kr/perf/view?perfNo=5243&calendarDate=2023/06/09&langCd=ko&menuFlag=MFLG0001,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8dfd407d1dfd4a2ebf9ad0256eab1b19&thumb=Y,2023.5.10,기관,2023.6.9 0:00,2023.6.9 0:00,,37.51375196,127.1044469,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141653&menuNo=200008
콘서트,노원구,나윤선 JAZZ 콘서트,2023-06-09~2023-06-09,노원문화예술회관 대공연장,노원문화재단,8세 이상,"R석 5만원(1층), A석 3만원(2층)",,,,https://www.nowonarts.kr/html/pe/performancedetail.php?param_url=https%3A%2F%2Fwww.nowonarts.kr%2Fhtml%2Fpe%2Fperformanceinfo.php%3F%26cate%3D%26skin%3D%26search_state%3D1%26search_syear%3D%26search_smonth%3D%26search_eyear%3D%26search_emonth%3D%26search_order%3D%26search_startPage%3D&idx=326,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fc971e660ed647d993bde015e879d709&thumb=Y,2023.4.13,기관,2023.6.9 0:00,2023.6.9 0:00,기타,37.65023685,127.0802671,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141350&menuNo=200008
교육/체험,종로구,2023년 서울역사박물관 [어린이와 박물관 학술대회],2023-06-09~2023-06-09,서울역사박물관 시청각실,서울역사박물관,"어린이박물관에 관심 있는 시민 누구나, 관계 연구자들 외",,,,,https://museum.seoul.go.kr/www/board/NR_boardView.do?bbsCd=1018&seq=20230518210125173,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fe4fd1dad02b4baa95b71c6fd5638eac&thumb=Y,2023.5.19,기관,2023.6.9 0:00,2023.6.9 0:00,기타,37.5701434,126.9704375,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141774&menuNo=200011
교육/체험,중구,[권진규의 영원한 집] 전시 연계 특별 도슨트 및 특강,2023-06-08~2023-12-14,서울시립 남서울미술관 1층 전시실,서울시립미술관,누구나,,,,,https://sema.seoul.go.kr/kr/whatson/education/detail?acadmyEeNo=1187374,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5863cf0ab5654498983eb8092647e468&thumb=Y,2023.6.13,기관,2023.6.8 0:00,2023.12.14 0:00,여성 문화행사,37.47605354,126.9794659,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141999&menuNo=200011
전시/미술,은평구,별유풍경,2023-06-08~2023-08-27,너나들이센터 (서울시 은평구 연서로50길 10),은평역사한옥박물관,시민 모두,무료,박상화 작가,은평구의 자연풍경들을 소재로 한 공감각적인 미디어아트 영상설치를 통해 사유의 시간과 공간을 연출하였다.,,https://museum.ep.go.kr/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2f209cc98a744697b00a12c6a6357000&thumb=Y,2023.5.10,기관,2023.6.8 0:00,2023.8.27 0:00,,37.64040095,126.9380555,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141632&menuNo=200009
전시/미술,서초구,[Jeroz 개인전] Nice to See you,2023-06-08~2023-07-08,앤스 갤러리 카페(Ns Cafe),기타,예술에 관심 있는 시민 누구나,,,,,https://www.instagram.com/p/CtQAcK4Pcx8/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=03649680912f47859cf54d44765b37d8&thumb=Y,2023.6.9,시민,2023.6.8 0:00,2023.7.8 0:00,,37.47352526,126.9838121,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141972&menuNo=200009
교육/체험,종로구,[서울무형문화재 교육전시장] 2023년 심야공방 6월 프로그램,2023-06-08~2023-06-30,서울무형문화재 돈화문 교육진시장,서울무형문화재기능보존회,일반교육프로그램 수강이력이 없는 분,,,,,http://www.seoulmaster.co.kr/bbs/board.php?bo_table=bbs1&wr_id=125,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f114d003312b4e2da75115e38572f786&thumb=Y,2023.5.16,기관,2023.6.8 0:00,2023.6.30 0:00,기타,37.57693514,126.9911045,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141730&menuNo=200011
영화,종로구,2023 민주주의 극장,2023-06-08~2023-06-29,노무현시민센터 다목적홀,기타,국민 누구나,,"오동진 영화평론가, 장준환 영화감독, 이승원 시사평론가, 띤티아웅 미얀마군부독재타도위원회 공동위원장, 신미정 아나운서, 변상욱 언론인, 고영경 고려대 연구교수","제36주년 6?10민주항쟁을 기념하여 개최하는 <2023 민주주의 극장>은 국내외 민주주의 관련 영화를 감상하고, 전문가 초청 GV를 통해 우리 사회의 지속가능한 민주주의를 이야기하는 교육 프로그램입니다.",,https://webeing.kdemo.or.kr/web/bdmg/newb/bordContDetail.do?mode=W&brd_no=2&post_no=E58DC3F1EFA111EDA119005056AD363D,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=45519e8de33a4c279eb25f6f56ecd485&thumb=Y,2023.5.11,기관,2023.6.8 0:00,2023.6.29 0:00,기타,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141683&menuNo=200013
교육/체험,송파구,[꿈나무호기심탐험대Ⅱ] 박물관에서 만나는 모양 친구들,2023-06-08~2023-06-29,몽촌역사관,몽촌역사관,유아단체,,,,,https://baekjemuseum.seoul.go.kr/dreamvillage/board/notice/index.jsp?mpid=SDM0401000000&mmode=list,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a7cc8398aa5b4345a6cecb32145561eb&thumb=Y,2023.5.4,기관,2023.6.8 0:00,2023.6.29 0:00,어린이/청소년 문화행사,37.5238852,127.1243709,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141566&menuNo=200011
교육/체험,마포구,[6월] 2023년 읽는 인간 호모부커스 Ⅱ 이기적 유전자,2023-06-08~2023-06-29,마포구립서강도서관 3층 세미나실,마포구청,성인 20명,없음,,,,https://mplib.mapo.go.kr/sglib/MENU1199/PGM3028/eventDetail.do?currentPageNo=1&eventSn=6748,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7f63a28741d9401a96a915d24820bbec&thumb=Y,2023.5.17,기관,2023.6.8 0:00,2023.6.29 0:00,,37.5477397,126.9320894,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141746&menuNo=200011
콘서트,중구,2023년 서울시청 시민청 [활력콘서트] 6월 공연,2023-06-08~2023-06-29,서울시청 시민청 지하 1층 활짝라운지,시민청,시민 누구나,,,,,https://www.seoulcitizenshall.kr/?r=sch&m=program2&cate=&ing=active&sort=uid&mod=view&p=1&uid=2668,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cf920109879f4695b6cdd640dd5e2f73&thumb=Y,2023.6.1,기관,2023.6.8 0:00,2023.6.29 0:00,기타,37.566634997636804,126.97867495087418,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141882&menuNo=200008
전시/미술,은평구,테마전시체험전 6월 [에너지 충전],2023-06-08~2023-06-25,1층 로비 및 가족열람실 자유관람,은평구청,누구나,,,,,https://www.jsplib.or.kr/culture/event.asp?mode=view&lecture_seq=1719&listname=normal,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=bb69aeeeebd24b6181db544f26e5aedd&thumb=Y,2023.6.7,기관,2023.6.8 0:00,2023.6.25 0:00,기타,37.582727,126.9075589,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141938&menuNo=200009
전시/미술,종로구,[아토팜] 제 3회 어린이 친환경 그린 그림대회,2023-06-08~2023-06-21,꿈의숲 드림갤러리,세종문화회관,전연령 관람 가능,,,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=34208&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e83fc92141fa4ab3bf053d54ddf7d538&thumb=Y,2023.6.5,기관,2023.6.8 0:00,2023.6.21 0:00,어린이/청소년 문화행사,37.5726241,126.9760053,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141898&menuNo=200009
교육/체험,은평구,"마음 이끄미 선생님들과 함께 하는 그림책감정표현놀이프로그램 [마음아, 놀자!]",2023-06-08~2023-06-18,지하 1층 문화강좌실,은평구청,초등 1~3학년 어린이 15명,,,,,https://www.jsplib.or.kr/culture/event.asp?mode=view&lecture_seq=1711&listname=normal,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=50f7b23f597647e186c0b21ad9c9e3c7&thumb=Y,2023.6.5,기관,2023.6.8 0:00,2023.6.18 0:00,어린이/청소년 문화행사,37.582727,126.9075589,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141908&menuNo=200011
연극,종로구,2023 종로 가족공연축제 [북극곰 이야기],2023-06-08~2023-06-10,종로 아이들극장,종로문화재단,36개월 이상,"전석 20,000원",,,,https://www.jfac.or.kr/site/child/childProgram/view?pgIdx=267&pgCatCode=50,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d5bdee012fe04459b2aa062c3ad4a17f&thumb=Y,2023.5.15,기관,2023.6.8 0:00,2023.6.10 0:00,어린이/청소년 문화행사,37.59046055,126.9987986,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=141701&menuNo=200008
